step,distRaced,distFromStart,section,speedX,base_target_speed,proposed_target_speed,target_adjustment,target_speed,rl_target_active,safety_intervention,policy_inference,action_reused,adaptive_inference_urgent,trackPos,angle,damage,curLapTime,lastLapTime,best_lap_time,steer,residual,accel,brake,gear,reward,done_reason
10872,7515.21,288.296,normal,161.086,195.543444,183.516859,-12.026586,183.516859,1,0,1,0,0,-0.225217,-0.01038,0.0,7.29401,106.986,106.986,-0.000469,0.52925,1.0,0.0,5,0.88724,
10873,7516.11,289.192,normal,161.663,195.598764,183.783705,-11.815059,183.783705,1,0,1,0,0,-0.223637,-0.010323,0.0,7.31401,106.986,106.986,-0.000591,0.532693,1.0,0.0,5,0.897199,
10874,7517.01,290.092,normal,162.238,195.652175,184.013084,-11.639091,184.013084,1,0,1,0,0,-0.222072,-0.010273,0.0,7.33401,106.986,106.986,-0.000756,0.535653,1.0,0.0,5,0.897162,
10875,7517.91,290.995,normal,162.814,195.710008,184.20294,-11.507069,184.20294,1,0,1,0,0,-0.220505,-0.010205,0.0,7.35401,106.986,106.986,-0.000784,0.538102,1.0,0.0,5,0.897131,
10876,7518.81,291.901,normal,163.388,195.769458,184.372858,-11.3966,184.372858,1,0,1,0,0,-0.218948,-0.010129,0.0,7.37401,106.986,106.986,-0.00075,0.540295,1.0,0.0,5,0.897104,
10877,7519.72,292.811,normal,163.958,195.829602,184.515915,-11.313687,184.515915,1,0,1,0,0,-0.217398,-0.01005,0.0,7.39401,106.986,106.986,-0.000686,0.542141,1.0,0.0,5,0.907081,
10878,7520.64,293.723,normal,164.525,195.89014,184.617661,-11.272479,184.617661,1,0,1,0,0,-0.215851,-0.009968,0.0,7.41401,106.986,106.986,-0.000606,0.543454,1.0,0.0,5,0.917061,
10879,7521.55,294.639,normal,165.091,195.950697,184.674918,-11.275778,184.674918,1,0,1,0,0,-0.214314,-0.009886,0.0,7.43401,106.986,106.986,-0.000513,0.544192,1.0,0.0,5,0.907047,
10880,7522.47,295.558,normal,165.657,196.011355,184.680521,-11.330834,184.680521,1,0,1,0,0,-0.212777,-0.009803,0.0,7.45401,106.986,106.986,-0.000418,0.544265,1.0,0.0,5,0.917039,
10881,7523.39,296.48,normal,166.222,196.065091,184.636245,-11.428846,184.636245,1,0,1,0,0,-0.211251,-0.009747,0.0,7.47401,106.986,106.986,-0.000526,0.543693,1.0,0.0,5,0.917038,
10882,7524.32,297.405,normal,166.787,196.117114,184.535663,-11.581451,184.535663,1,0,1,0,0,-0.209731,-0.009698,0.0,7.49401,106.986,106.986,-0.000681,0.542396,1.0,0.0,5,0.927044,
10883,7525.25,298.333,normal,167.347,196.173786,184.420756,-11.75303,184.420756,1,0,1,0,0,-0.20821,-0.00963,0.0,7.51401,106.986,106.986,-0.000692,0.540913,1.0,0.0,5,0.927058,
10884,7526.18,299.265,normal,167.909,196.232392,184.276914,-11.955478,184.276914,1,0,1,0,0,-0.206703,-0.009552,0.0,7.53401,106.986,106.986,-0.000625,0.539057,1.0,0.0,5,0.927074,
10885,7527.11,300.199,normal,168.472,196.292022,184.113232,-12.17879,184.113232,1,0,1,0,0,-0.205199,-0.00947,0.0,7.55401,106.986,106.986,-0.000523,0.536945,1.0,0.0,5,0.927094,
10886,7528.05,301.137,normal,169.035,172.351945,183.941008,11.589063,183.941008,1,0,1,0,0,-0.203701,-0.009386,0.0,7.57401,106.986,106.986,-0.000405,0.534723,1.0,0.0,5,0.937117,
10887,7528.99,302.078,normal,169.596,172.404968,183.765486,11.360518,183.765486,1,0,1,0,0,-0.202211,-0.009329,0.0,7.59401,106.986,106.986,-0.000494,0.532458,1.0,0.0,5,0.937141,
10888,7529.94,303.022,normal,170.155,172.449575,183.565191,11.115616,183.565191,1,0,1,0,0,-0.200719,-0.009307,0.0,7.61401,106.986,106.986,-0.000848,0.529873,1.0,0.0,5,0.947165,
10889,7530.88,303.969,normal,170.713,172.496698,183.374374,10.877676,183.374374,1,0,1,0,0,-0.199232,-0.009274,0.0,7.63401,106.986,106.986,-0.001117,0.527411,1.0,0.0,5,0.937192,
10890,7531.83,304.919,normal,171.269,172.550156,183.23201,10.681854,183.23201,1,0,1,0,0,-0.197752,-0.009215,0.0,7.65401,106.986,106.986,-0.001181,0.525574,1.0,0.0,5,0.947218,
10891,7532.79,305.872,normal,171.808,172.606947,183.121973,10.515026,183.121973,1,0,1,0,0,-0.196278,-0.009141,0.0,7.67401,106.986,106.986,-0.001132,0.524154,1.0,0.0,5,0.957238,
10892,7533.74,306.828,normal,172.361,172.6657,183.019007,10.353307,183.019007,1,0,1,0,0,-0.194809,-0.009058,0.0,7.69401,106.986,106.986,-0.001017,0.522826,1.0,0.0,5,0.947253,
10893,7534.7,307.787,normal,172.918,172.72533,182.923326,10.197996,182.923326,1,0,1,0,0,-0.193341,-0.008972,0.0,7.71401,106.986,106.986,-0.000873,0.521591,1.0,0.0,5,0.957267,
10894,7535.66,308.749,normal,173.473,172.784923,182.84968,10.064756,182.84968,1,0,1,0,0,-0.191886,-0.008885,0.0,7.73401,106.986,106.986,-0.000714,0.520641,1.0,0.0,5,0.957279,
10895,7536.63,309.715,normal,174.027,172.844385,182.723936,9.879551,182.723936,1,0,1,0,0,-0.190436,-0.008797,0.0,7.75401,106.986,106.986,-0.000554,0.519019,1.0,0.0,5,0.967289,
10896,7537.6,310.683,normal,174.58,172.902883,182.551893,9.64901,182.551893,1,0,1,0,0,-0.189,-0.008712,0.0,7.77401,106.986,106.986,-0.000408,0.516799,1.0,0.0,5,0.967306,
10897,7538.57,311.655,normal,175.13,172.953794,182.421391,9.467597,182.421391,1,0,1,0,0,-0.187567,-0.008658,0.0,7.79401,106.986,106.986,-0.000496,0.515115,1.0,0.0,5,0.967329,
10898,7539.54,312.629,normal,175.677,172.995973,182.369363,9.373391,182.369363,1,0,1,0,0,-0.186138,-0.008639,0.0,7.81401,106.986,106.986,-0.000852,0.514443,1.0,0.0,5,0.967347,
10899,7540.52,313.607,normal,176.192,173.041811,182.485614,9.443803,182.485614,1,0,1,0,0,-0.184711,-0.008605,0.0,7.83401,106.986,106.986,-0.001091,0.515943,1.0,0.0,5,0.977353,
10900,7541.5,314.587,normal,176.743,173.094803,182.513635,9.418832,182.513635,1,0,1,0,0,-0.183294,-0.008541,0.0,7.85401,106.986,106.986,-0.001095,0.516305,1.0,0.0,5,0.977338,
10901,7542.48,315.571,normal,177.295,173.151224,182.490834,9.33961,182.490834,1,0,1,0,0,-0.18188,-0.008462,0.0,7.87401,106.986,106.986,-0.000988,0.516011,1.0,0.0,5,0.977334,
10902,7543.47,316.558,normal,177.845,173.209165,182.494737,9.285573,182.494737,1,0,1,0,0,-0.180469,-0.008377,0.0,7.89401,106.986,106.986,-0.00083,0.516061,1.0,0.0,5,0.987337,
10903,7544.46,317.547,normal,178.393,173.267302,185.355502,12.088201,185.355502,1,0,1,0,0,-0.179065,-0.00829,0.0,7.91401,106.986,106.986,-0.000657,0.552974,1.0,0.0,5,0.987337,
10904,7545.45,318.54,normal,178.938,173.324004,185.254181,11.930178,185.254181,1,0,1,0,0,-0.177679,-0.008207,0.0,7.93401,106.986,106.986,-0.000508,0.551667,1.0,0.0,5,0.986942,
10905,7546.45,319.536,normal,179.478,173.379981,185.206316,11.826334,185.206316,1,0,1,0,0,-0.176289,-0.008127,0.0,7.95401,106.986,106.986,-0.000387,0.551049,1.0,0.0,5,0.996957,
10906,7547.45,320.534,normal,179.986,173.429071,185.298804,11.869733,185.298804,1,0,1,0,0,-0.174912,-0.008075,0.0,7.97401,106.986,106.986,-0.000466,0.552243,1.0,0.0,5,0.996963,
10907,7548.45,321.536,normal,180.513,173.470694,185.38539,11.914695,185.38539,1,0,1,0,0,-0.173539,-0.008052,0.0,7.99401,106.986,106.986,-0.000774,0.55336,1.0,0.0,5,0.99695,
10908,7549.45,322.54,normal,181.064,173.515937,185.351068,11.835131,185.351068,1,0,1,0,0,-0.172165,-0.008015,0.0,8.01401,106.986,106.986,-0.00097,0.552917,1.0,0.0,5,0.996938,
10909,7550.46,323.548,normal,181.609,173.567914,185.323356,11.755442,185.323356,1,0,1,0,0,-0.170811,-0.007948,0.0,8.03401,106.986,106.986,-0.000931,0.552559,0.72,0.0,5,1.006943,
10910,7551.47,324.558,normal,182.021,173.62288,184.393548,10.770668,184.393548,1,0,1,0,0,-0.16946,-0.007868,0.0,8.05401,106.986,106.986,-0.000796,0.540562,0.44,0.0,5,1.006947,
10911,7552.48,325.57,normal,182.175,173.677463,183.356082,9.678619,183.356082,1,0,1,0,0,-0.168112,-0.00779,0.0,8.07401,106.986,106.986,-0.000669,0.527175,0.16,0.0,5,1.007078,
10912,7553.5,326.582,normal,182.076,173.730606,182.136049,8.405442,182.136049,1,0,1,0,0,-0.166775,-0.007716,0.0,8.09401,106.986,106.986,-0.000574,0.511433,0.0,0.0,5,1.017221,
10913,7554.51,327.593,normal,181.805,173.777754,181.001391,7.223637,181.001391,1,0,1,0,0,-0.165453,-0.007665,0.0,8.11401,106.986,106.986,-0.000649,0.496792,0.0,0.0,5,1.007384,
10914,7555.52,328.602,normal,181.492,173.812492,180.279595,6.467102,180.279595,1,0,1,0,0,-0.164156,-0.007663,0.0,8.13401,106.986,106.986,-0.001084,0.487479,0.0,0.0,5,1.007532,
10915,7556.52,329.609,normal,181.17,173.839785,179.567717,5.727931,179.567717,1,0,1,0,0,-0.162861,-0.00769,0.0,8.15401,106.986,106.986,-0.001749,0.478293,0.0,0.0,5,0.997624,
10916,7557.53,330.614,normal,180.849,173.871417,178.8051,4.933682,178.8051,1,0,1,0,0,-0.161583,-0.007698,0.0,8.17401,106.986,106.986,-0.002258,0.468453,0.0,0.0,5,1.007712,
10917,7558.53,331.618,normal,180.528,173.911892,177.960831,4.048939,177.960831,1,0,1,0,0,-0.160319,-0.007669,0.0,8.19401,106.986,106.986,-0.002474,0.457559,0.0,0.0,5,0.997806,
10918,7559.53,332.62,normal,180.209,173.956249,177.113663,3.157415,177.113663,1,0,1,0,0,-0.159065,-0.007622,0.0,8.21401,106.986,106.986,-0.002557,0.446628,0.0,0.0,5,0.997906,
10919,7560.53,333.62,normal,179.893,174.00806,176.264322,2.256262,176.264322,1,0,1,0,0,-0.157819,-0.007544,0.0,8.23401,106.986,106.986,-0.002397,0.435669,0.0,0.0,5,0.998005,
10920,7561.53,334.619,normal,179.58,174.061525,175.536448,1.474923,175.536448,1,0,1,0,0,-0.156586,-0.007458,0.0,8.25401,106.986,106.986,-0.00217,0.426277,0.0,0.0,5,0.998102,
10921,7562.53,335.615,normal,179.276,174.11123,174.926099,0.814868,174.926099,1,0,1,0,0,-0.155362,-0.007386,0.0,8.27401,106.986,106.986,-0.00205,0.418401,0.0,0.0,5,0.998183,
10922,7563.52,336.61,normal,178.965,174.159133,174.39629,0.237157,174.39629,1,0,1,0,0,-0.154153,-0.00732,0.0,8.29401,106.986,106.986,-0.001969,0.411565,0.0,0.0,5,0.988249,
10923,7564.52,337.604,normal,178.654,174.205164,173.77961,-0.425554,173.77961,1,0,1,0,0,-0.152963,-0.00726,0.0,8.31401,106.986,106.986,-0.001925,0.403608,0.0,0.0,5,0.998306,
10924,7565.51,338.595,normal,178.343,174.250943,173.003017,-1.247926,173.003017,1,0,1,0,0,-0.15178,-0.0072,0.0,8.33401,106.986,106.986,-0.00188,0.393587,0.0,0.0,5,0.988371,
10925,7566.5,339.585,normal,178.034,174.296706,172.059566,-2.23714,172.059566,1,0,1,0,0,-0.150608,-0.007139,0.0,8.35401,106.986,106.986,-0.001822,0.381414,0.0,0.0,5,0.988451,
10926,7567.49,340.573,normal,177.727,174.34103,171.128058,-3.212972,171.128058,1,0,1,0,0,-0.149452,-0.007082,0.0,8.37401,106.986,106.986,-0.001791,0.369394,0.0,0.0,5,0.988545,
10927,7568.47,341.559,normal,177.421,173.633339,170.178108,-3.455232,170.178108,1,0,1,0,0,-0.148301,-0.007028,0.0,8.39401,106.986,106.986,-0.035924,0.357137,0.0,0.0,5,0.978635,
10928,7569.46,342.544,normal,177.119,173.917728,168.829479,-5.088249,168.829479,1,0,1,0,0,-0.147268,-0.005941,0.0,8.41401,106.986,106.986,-0.028348,0.339735,0.0,0.0,5,0.988725,
10929,7570.44,343.527,normal,176.818,174.457137,167.902068,-6.555069,167.902068,1,0,1,0,0,-0.146433,-0.003711,0.0,8.43401,106.986,106.986,-0.012824,0.327769,0.0,0.0,5,0.978846,
10930,7571.42,344.509,normal,176.515,174.869081,167.151099,-7.717982,167.151099,1,0,1,0,0,-0.145775,-0.00146,0.0,8.45401,106.986,106.986,0.002891,0.318079,0.0,0.0,5,0.978926,
10931,7572.4,345.488,normal,176.213,174.778281,165.068784,-9.709497,165.068784,1,0,1,0,0,-0.145222,-7.7e-05,0.0,8.47401,106.986,106.986,0.012652,0.29121,0.0,0.0,5,0.978988,
10932,7573.38,346.466,normal,175.912,160.750428,164.153324,3.402896,164.153324,1,0,1,0,0,-0.144748,0.000145,0.0,8.49401,106.986,106.986,0.014415,0.279398,0.0,0.0,5,0.979152,
10933,7574.36,347.443,normal,175.613,160.829766,164.104763,3.274996,164.104763,1,0,1,0,0,-0.144314,-0.000482,0.0,8.51401,106.986,106.986,0.010314,0.278771,0.0,0.0,5,0.979219,
10934,7575.33,348.417,normal,175.315,160.909804,163.319051,2.409247,163.319051,1,0,1,0,0,-0.143892,-0.001408,0.0,8.53401,106.986,106.986,0.004131,0.268633,0.0,0.0,5,0.969223,
10935,7576.3,349.39,normal,175.019,160.934934,162.045011,1.110077,162.045011,1,0,1,0,0,-0.143481,-0.002175,0.0,8.55401,106.986,106.986,-0.000973,0.252194,0.0,0.0,5,0.969278,
10936,7577.28,350.362,normal,174.726,160.867959,160.881055,0.013095,160.881055,1,0,1,0,0,-0.143078,-0.002548,0.0,8.57401,106.986,106.986,-0.003351,0.237175,0.0,0.0,5,0.979364,
10937,7578.25,351.332,normal,174.432,160.888703,159.881278,-1.007425,159.881278,1,0,1,0,0,-0.14269,-0.002536,0.0,8.59401,106.986,106.986,-0.003051,0.224275,0.0,0.120942,5,0.969437,
10938,7579.21,352.299,normal,173.934,160.961859,157.573614,-3.388245,157.573614,1,0,1,0,0,-0.142318,-0.002283,0.0,8.61401,106.986,106.986,-0.001174,0.194498,0.0,0.132252,5,0.959497,
10939,7580.18,353.264,normal,173.276,160.736392,157.502381,-3.234011,157.502381,1,0,1,0,0,-0.14195,-0.001979,0.0,8.63401,106.986,106.986,-0.01304,0.193579,0.0,0.128585,5,0.969622,
10940,7581.14,354.224,normal,172.608,160.918585,156.195759,-4.722826,156.195759,1,0,1,0,0,-0.141644,-0.001316,0.0,8.65401,106.986,106.986,-0.007521,0.176719,0.0,0.132577,5,0.959625,
10941,7582.1,355.181,normal,171.938,161.161202,154.847429,-6.313773,154.847429,1,0,1,0,0,-0.141425,-0.000362,0.0,8.67401,106.986,106.986,0.000129,0.159322,0.0,0.136816,5,0.959688,
10942,7583.05,356.134,normal,171.256,161.035956,153.556406,-7.47955,153.556406,1,0,1,0,0,-0.141255,0.000358,0.0,8.69401,106.986,106.986,0.006099,0.142663,0.0,0.140622,5,0.949746,
10943,7584.0,357.084,normal,170.569,160.970409,152.259801,-8.710608,152.259801,1,0,1,0,0,-0.14113,0.000582,0.0,8.71401,106.986,106.986,0.008497,0.125933,0.0,0.144432,5,0.949796,
10944,7584.94,358.029,normal,169.873,161.008595,150.835611,-10.172984,150.835611,1,0,1,0,0,-0.141012,0.000365,0.0,8.73401,106.986,106.986,0.007695,0.107556,0.0,0.148984,5,0.939841,
10945,7585.88,358.971,normal,169.164,161.091268,149.363523,-11.727745,149.363523,1,0,1,0,0,-0.140894,-0.000116,0.0,8.75401,106.986,106.986,0.004977,0.088562,0.0,0.153753,5,0.939884,
10946,7586.82,359.908,normal,168.444,161.122154,147.950568,-13.171587,147.950568,1,0,1,0,0,-0.140757,-0.000629,0.0,8.77401,106.986,106.986,0.002012,0.07033,0.0,0.158084,5,0.939922,
10947,7587.76,360.842,normal,167.714,119.140868,146.495328,12.0,131.140868,1,1,1,0,0,-0.14061,-0.00099,0.0,8.79401,106.986,106.986,0.000143,0.051553,0.0,0.258582,5,0.939951,
10948,7588.68,361.771,normal,166.824,119.132624,144.206157,12.0,131.132624,1,1,1,0,0,-0.140465,-0.001142,0.0,8.81401,106.986,106.986,-0.000218,0.022015,0.0,0.253071,5,0.919973,
10949,7589.61,362.695,normal,165.821,119.131848,142.465546,12.0,131.131848,1,1,1,0,0,-0.140305,-0.001145,0.0,8.83401,106.986,106.986,0.000489,-0.000445,0.0,0.246807,5,0.929995,
10950,7590.53,363.613,normal,164.823,119.115515,140.749686,12.0,131.115515,1,1,1,0,0,-0.140145,-0.001075,0.0,8.85401,106.986,106.986,0.00172,-0.022585,0.0,0.240672,5,0.92,
10951,7591.44,364.526,normal,163.851,119.102234,139.013239,12.0,131.102234,1,1,1,0,0,-0.13998,-0.001031,0.0,8.87401,106.986,106.986,0.002731,-0.04499,0.0,0.23468,5,0.909995,
10952,7592.35,365.433,normal,162.895,119.098192,137.364191,12.0,131.098192,1,1,1,0,0,-0.139807,-0.001077,0.0,8.89401,106.986,106.986,0.003024,-0.066269,0.0,0.22873,5,0.90998,
10953,7593.25,366.335,normal,161.96,119.101519,135.752432,12.0,131.101519,1,1,1,0,0,-0.139617,-0.00119,0.0,8.91401,106.986,106.986,0.002777,-0.087065,0.0,0.222866,5,0.899956,
10954,7594.15,367.232,normal,161.047,119.109126,134.159534,12.0,131.109126,1,1,1,0,0,-0.139411,-0.001336,0.0,8.93401,106.986,106.986,0.002245,-0.107619,0.0,0.217112,5,0.899924,
10955,7595.04,368.124,normal,160.155,119.116411,132.583336,12.0,131.116411,1,1,1,0,0,-0.1392,-0.001469,0.0,8.95401,106.986,106.986,0.00178,-0.127957,0.0,0.211491,5,0.889884,
10956,7595.92,369.011,normal,159.288,119.122195,131.064497,11.942302,131.064497,1,0,1,0,0,-0.138976,-0.001572,0.0,8.97401,106.986,106.986,0.001506,-0.147555,0.0,0.206397,5,0.879836,
10957,7596.81,369.893,normal,158.439,119.127634,129.611793,10.484159,129.611793,1,0,1,0,0,-0.138737,-0.00166,0.0,8.99401,106.986,106.986,0.001326,-0.166299,0.0,0.21017,5,0.889782,
10958,7597.68,370.771,normal,157.591,119.1305,127.975061,8.844561,127.975061,1,0,1,0,0,-0.138491,-0.00171,0.0,9.01401,106.986,106.986,0.001401,-0.187419,0.0,0.2151,5,0.869723,
10959,7598.56,371.644,normal,156.736,119.130087,126.186928,7.05684,126.186928,1,0,1,0,0,-0.13825,-0.001721,0.0,9.03401,106.986,106.986,0.001754,-0.210491,0.0,0.220932,5,0.879649,
10960,7599.43,372.512,normal,155.864,119.131636,124.474115,5.342479,124.474115,1,0,1,0,0,-0.13799,-0.001744,0.0,9.05401,106.986,106.986,0.002008,-0.232592,0.0,0.226187,5,0.869557,
10961,7600.29,373.375,normal,154.976,119.135726,122.822536,3.68681,122.822536,1,0,1,0,0,-0.137729,-0.001792,0.0,9.07401,106.986,106.986,0.002059,-0.253903,0.0,0.230959,5,0.859459,
10962,7601.15,374.234,normal,154.076,119.14179,121.217913,2.076124,121.217913,1,0,1,0,0,-0.137454,-0.001854,0.0,9.09401,106.986,106.986,0.001994,-0.274608,0.0,0.235363,5,0.859355,
10963,7602.0,375.087,normal,153.166,119.149769,119.672557,0.522788,119.672557,1,0,1,0,0,-0.137168,-0.001924,0.0,9.11401,106.986,106.986,0.001833,-0.294548,0.0,0.239334,5,0.849246,
10964,7602.85,375.935,normal,152.252,119.160587,118.181744,-0.978842,118.181744,1,0,1,0,0,-0.136879,-0.001997,0.0,9.13401,106.986,106.986,0.001533,-0.313784,0.0,0.242939,5,0.849132,
10965,7603.69,376.778,normal,151.329,119.17693,116.753893,-2.423037,116.753893,1,0,1,0,0,-0.136585,-0.002072,0.0,9.15401,106.986,106.986,0.000986,-0.332208,0.0,0.246094,5,0.839015,
10966,7604.53,377.616,normal,150.397,118.910078,113.418835,-5.491243,113.418835,1,0,1,0,0,-0.136293,-0.00212,0.0,9.17401,106.986,106.986,-0.013402,-0.375241,0.0,0.261114,5,0.838896,
10967,7605.36,378.448,normal,149.439,119.026495,112.384905,-6.64159,112.384905,1,0,1,0,0,-0.136034,-0.00175,0.0,9.19401,106.986,106.986,-0.009789,-0.388582,0.0,0.261588,4,0.828592,
10968,7606.19,379.276,normal,148.5,119.237456,112.85162,-6.385837,112.85162,1,0,1,0,0,-0.135833,-0.000981,0.0,9.21401,106.986,106.986,-0.003167,-0.38256,0.0,0.252802,4,0.82849,
10969,7607.01,380.098,normal,147.603,116.64659,112.094095,-4.552495,112.094095,1,0,1,0,0,-0.135676,-0.000309,0.0,9.23401,106.986,106.986,0.03259,-0.392334,0.0,0.251931,4,0.818536,
10970,7607.83,380.915,normal,146.709,98.679963,111.134234,12.0,110.679963,1,1,1,0,0,-0.135468,-0.000794,0.0,9.25401,106.986,106.986,0.029717,-0.40472,0.0,0.255181,4,0.818461,
10971,7608.64,381.727,normal,145.735,98.825901,110.589029,11.763128,110.589029,1,0,1,0,0,-0.135129,-0.002466,0.0,9.27401,106.986,106.986,0.017833,-0.411754,0.0,0.249662,4,0.808362,
10972,7609.45,382.534,normal,144.763,99.00201,110.261822,11.259812,110.261822,1,0,1,0,0,-0.134669,-0.004398,0.0,9.29401,106.986,106.986,0.003864,-0.415976,0.0,0.245632,4,0.808305,
10973,7610.25,383.335,normal,143.812,98.84117,109.765723,10.924553,109.765723,1,0,1,0,0,-0.13414,-0.005886,0.0,9.31401,106.986,106.986,-0.006851,-0.422378,0.0,0.242789,4,0.79827,
10974,7611.04,384.131,normal,142.873,98.702328,109.290751,10.588423,109.290751,1,0,1,0,0,-0.133565,-0.006582,0.0,9.33401,106.986,106.986,-0.011648,-0.428506,0.0,0.239889,4,0.788216,
10975,7611.84,384.922,normal,141.944,98.742929,108.821782,10.078853,108.821782,1,0,1,0,0,-0.132965,-0.006536,0.0,9.35401,106.986,106.986,-0.010887,-0.434558,0.0,0.237014,4,0.798164,
10976,7612.62,385.708,normal,141.027,98.888528,108.34345,9.454922,108.34345,1,0,1,0,0,-0.13237,-0.006055,0.0,9.37401,106.986,106.986,-0.006851,-0.44073,0.0,0.234272,4,0.778112,
10977,7613.4,386.489,normal,140.126,99.05488,107.851504,8.796624,107.851504,1,0,1,0,0,-0.13177,-0.005487,0.0,9.39401,106.986,106.986,-0.002177,-0.447077,0.0,0.231716,4,0.778058,
10978,7614.18,387.264,normal,139.23,99.126904,107.408517,8.281612,107.408517,1,0,1,0,0,-0.131176,-0.00509,0.0,9.41401,106.986,106.986,0.001195,-0.452793,0.0,0.228884,4,0.778001,
10979,7614.95,388.035,normal,138.344,99.128207,107.017793,7.889586,107.017793,1,0,1,0,0,-0.130573,-0.004953,0.0,9.43401,106.986,106.986,0.002541,-0.457835,0.0,0.225789,4,0.76795,
10980,7615.71,388.801,normal,137.47,99.153244,106.665163,7.511918,106.665163,1,0,1,0,0,-0.129951,-0.005053,0.0,9.45401,106.986,106.986,0.002018,-0.462385,0.0,0.22253,4,0.757904,
10981,7616.48,389.562,normal,136.609,99.192057,106.352848,7.16079,106.352848,1,0,1,0,0,-0.129318,-0.005279,0.0,9.47401,106.986,106.986,0.000451,-0.466415,0.0,0.219101,4,0.767862,
10982,7617.23,390.319,normal,135.762,99.182298,106.078991,6.896693,106.078991,1,0,1,0,0,-0.128676,-0.005492,0.0,9.49401,106.986,106.986,-0.001152,-0.469949,0.0,0.215519,4,0.747825,
10983,7617.98,391.07,normal,134.929,99.16351,105.838239,6.674729,105.838239,1,0,1,0,0,-0.128027,-0.005632,0.0,9.51401,106.986,106.986,-0.002524,-0.473055,0.0,0.211817,4,0.747791,
10984,7618.73,391.817,normal,134.108,98.861179,108.717145,9.855966,108.717145,1,0,1,0,0,-0.127377,-0.005666,0.0,9.53401,106.986,106.986,-0.017153,-0.435908,0.0,0.188693,4,0.747762,
10985,7619.47,392.56,normal,133.332,99.000004,108.52552,9.525516,108.52552,1,0,1,0,0,-0.126762,-0.005246,0.0,9.55401,106.986,106.986,-0.013246,-0.43838,0.0,0.185041,4,0.7381,
10986,7620.21,393.298,normal,132.594,99.231209,108.18384,8.95263,108.18384,1,0,1,0,0,-0.126218,-0.004439,0.0,9.57401,106.986,106.986,-0.006364,-0.442789,0.0,0.182564,4,0.738078,
10987,7620.95,394.033,normal,131.867,99.442806,107.844774,8.401968,107.844774,1,0,1,0,0,-0.125719,-0.003707,0.0,9.59401,106.986,106.986,-4.6e-05,-0.447164,0.0,0.180139,4,0.738039,
10988,7621.68,394.763,normal,131.15,99.407604,107.584632,8.177028,107.584632,1,0,1,0,0,-0.12525,-0.003303,0.0,9.61401,106.986,106.986,0.003767,-0.450521,0.0,0.177284,4,0.728,
10989,7622.4,395.49,normal,130.443,99.405202,107.397832,7.992631,107.397832,1,0,1,0,0,-0.124785,-0.003274,0.0,9.63401,106.986,106.986,0.004696,-0.452931,0.0,0.174032,4,0.71797,
10990,7623.13,396.212,normal,129.747,99.429672,107.263598,7.833927,107.263598,1,0,1,0,0,-0.124305,-0.003524,0.0,9.65401,106.986,106.986,0.00346,-0.454663,0.0,0.170521,4,0.727949,
10991,7623.84,396.931,normal,129.062,99.463493,107.149782,7.686289,107.149782,1,0,1,0,0,-0.123825,-0.003872,0.0,9.67401,106.986,106.986,0.001463,-0.456132,0.0,0.166951,4,0.707933,
10992,7624.56,397.646,normal,128.392,99.484648,107.001131,7.516483,107.001131,1,0,1,0,0,-0.123338,-0.004175,0.0,9.69401,106.986,106.986,-0.000207,-0.45805,0.0,0.163693,4,0.717919,
10993,7625.27,398.357,normal,127.734,99.461571,106.833337,7.371766,106.833337,1,0,1,0,0,-0.122867,-0.004393,0.0,9.71401,106.986,106.986,-0.001231,-0.460215,0.0,0.160629,4,0.707902,
10994,7625.98,399.065,normal,127.086,99.459437,106.657233,7.197796,106.657233,1,0,1,0,0,-0.122377,-0.004526,0.0,9.73401,106.986,106.986,-0.001626,-0.462487,0.0,0.15768,4,0.707882,
10995,7626.68,399.769,normal,126.449,99.477773,106.451871,6.974097,106.451871,1,0,1,0,0,-0.121892,-0.004574,0.0,9.75401,106.986,106.986,-0.001376,-0.465137,0.0,0.154982,4,0.697861,
10996,7627.38,400.469,normal,125.824,99.503952,106.113509,6.609558,106.113509,1,0,1,0,0,-0.121405,-0.004588,0.0,9.77401,106.986,106.986,-0.000889,-0.469503,0.0,0.153191,4,0.697836,
10997,7628.08,401.166,normal,125.207,99.529205,105.670247,6.141042,105.670247,1,0,1,0,0,-0.120908,-0.004605,0.0,9.79401,106.986,106.986,-0.000451,-0.475223,0.0,0.152105,4,0.697796,
10998,7628.77,401.86,normal,124.596,99.547459,105.185267,5.637809,105.185267,1,0,1,0,0,-0.120411,-0.004648,0.0,9.81401,106.986,106.986,-0.000241,-0.48148,0.0,0.151317,4,0.687742,
10999,7629.46,402.55,normal,123.991,99.558033,104.662471,5.104438,104.662471,1,0,1,0,0,-0.119903,-0.004721,0.0,9.83401,106.986,106.986,-0.000296,-0.488226,0.0,0.150803,4,0.687682,
11000,7630.15,403.237,normal,123.388,99.564979,104.107222,4.542243,104.107222,1,0,1,0,0,-0.119392,-0.004805,0.0,9.85401,106.986,106.986,-0.000477,-0.495391,0.0,0.150505,4,0.687616,
11001,7630.84,403.921,normal,122.788,99.570328,103.57628,4.005952,103.57628,1,0,1,0,0,-0.11887,-0.004895,0.0,9.87401,106.986,106.986,-0.000732,-0.502242,0.0,0.150073,4,0.687546,
11002,7631.52,404.601,normal,122.192,99.580963,103.044947,3.463984,103.044947,1,0,1,0,0,-0.118346,-0.004959,0.0,9.89401,106.986,106.986,-0.000834,-0.509097,0.0,0.149669,4,0.677478,
